DateTime,FT-01,TT-01,pH-01,TDS-01,WS-01
9-01 21:47,25,26,8.97,0
2021-09-01 21:48,25,26,8.97,0
2021-09-01 21:48,25,26,8.97,0
2021-09-01 21:48,25,25,8.97,0
2021-09-01 21:48,25,25,8.98,0
2021-09-01 21:48,25,25,8.98,0
2021-09-01 21:48,25,25,8.97,0
2021-09-01 21:48,25,25,8.98,0
2021-09-01 21:48,25,25,8.97,0
2021-09-01 21:48,25,25,8.97,0
2021-09-01 21:48,25,25,8.97,0
2021-09-01 21:48,25,25,8.97,0
2021-09-01 21:48,25,25,8.97,0
2021-09-01 21:50,25,24,8.97,0
2021-09-01 21:50,25,24,8.98,0
2021-09-01 21:50,25,24,8.98,0
2021-09-01 21:50,25,24,8.97,0
2021-09-01 21:50,25,24,8.97,0
2021-09-01 21:50,25,24,8.97,0
2021-09-01 21:50,25,26,8.97,0
2021-09-01 21:50,25,28,8.97,0
2021-09-01 21:50,27,29,8.97,0
2021-09-01 21:50,29,29,8.97,0
2021-09-01 21:51,29,29,8.97,0
2021-09-01 21:51,29,28,8.97,0
2021-09-01 21:51,29,28,8.97,0
2021-09-01 21:52,27,27,8.97,0
2021-09-01 21:52,27,27,8.97,0
2021-09-01 21:52,27,27,8.97,0
2021-09-01 21:52,27,26,8.97,0
2021-09-01 21:52,27,26,8.97,0
2021-09-01 21:52,27,26,8.98,0
2021-09-01 21:52,27,26,8.98,0
2021-09-01 21:52,27,26,8.97,0
2021-09-01 21:52,27,26,8.97,0
2021-09-01 21:52,27,26,8.97,0
2021-09-01 21:53,26,26,8.98,0
2021-09-01 21:53,26,26,8.97,0
2021-09-01 21:53,26,26,8.97,0
2021-09-01 21:53,26,26,8.97,0
2021-09-01 21:53,26,25,8.97,0
2021-09-01 21:53,26,25,8.97,0
2021-09-01 21:53,26,25,8.97,0
2021-09-01 21:53,26,25,8.97,0
2021-09-01 21:53,26,25,8.97,0
2021-09-01 21:53,26,25,8.98,0
2021-09-01 21:53,26,25,8.97,0
2021-09-01 21:53,26,25,8.98,0
2021-09-01 21:54,26,25,8.97,0
2021-09-01 21:54,26,25,8.97,0
2021-09-01 21:54,26,25,8.98,0
2021-09-01 21:54,26,25,8.97,0
2021-09-01 21:54,26,25,8.97,0
2021-09-01 21:54,25,25,8.97,0
2021-09-01 21:54,25,25,8.97,0
2021-09-01 21:54,25,25,8.97,0
2021-09-01 21:54,25,25,8.97,0
2021-09-01 21:54,25,25,8.97,0
2021-09-01 21:54,25,25,8.97,0
2021-09-01 21:54,25,25,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.98,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:55,25,24,8.97,0
2021-09-01 21:56,25,24,8.97,0
2021-09-01 21:56,25,24,8.97,0
2021-09-01 21:56,25,24,8.97,0
2021-09-01 21:56,25,24,8.97,0
2021-09-01 21:56,25,24,8.97,0
2021-09-01 21:56,25,24,8.97,0
2021-09-01 21:57,25,24,8.98,0
2021-09-01 21:57,25,24,8.97,0
2021-09-01 21:57,25,24,8.97,0
2021-09-01 21:57,25,24,8.98,0
2021-09-01 21:57,25,24,8.97,0
2021-09-01 21:57,25,24,8.97,0
2021-09-01 21:57,24,24,8.97,0
2021-09-01 21:57,25,24,8.97,0
2021-09-01 21:57,25,24,8.97,0
2021-09-01 21:57,24,24,8.97,0
2021-09-01 21:57,24,24,8.98,0
2021-09-01 21:57,24,24,8.97,0
2021-09-01 21:58,24,24,8.97,0
2021-09-01 21:58,24,24,8.97,0
2021-09-01 21:58,24,24,8.97,0
2021-09-01 21:58,24,24,8.98,0
2021-09-01 21:58,27,24,8.98,0
2021-09-01 21:58,29,24,8.98,0
2021-09-01 21:58,31,24,8.97,0
2021-09-01 21:58,31,24,8.98,0
2021-09-01 21:58,32,24,8.97,0
2021-09-01 21:58,33,24,8.97,0
2021-09-01 21:58,33,24,8.97,0
2021-09-01 21:58,33,24,8.98,0
2021-09-01 21:59,33,24,8.97,0
2021-09-01 21:59,34,24,8.97,0
2021-09-01 21:59,34,23,8.97,0
2021-09-01 21:59,33,23,8.97,0
2021-09-01 21:59,33,23,8.97,0
2021-09-01 21:59,33,23,8.97,0
2021-09-01 21:59,32,23,8.98,0
2021-09-01 21:59,32,23,8.97,0
2021-09-01 21:59,32,23,8.97,0
2021-09-01 21:59,32,23,8.97,0
2021-09-01 21:59,31,23,8.97,0
2021-09-01 22:00,31,23,8.97,0
2021-09-01 22:00,31,23,8.98,0
2021-09-01 22:00,30,23,8.98,0
2021-09-01 22:00,30,23,8.97,0
2021-09-01 22:00,30,23,8.97,0
2021-09-01 22:00,30,23,8.98,0
2021-09-01 22:00,30,23,8.98,0
2021-09-01 22:00,30,23,8.98,0
2021-09-01 22:00,29,23,8.98,0
2021-09-01 22:00,29,23,8.97,0
2021-09-01 22:00,29,23,8.98,0
2021-09-01 22:00,29,23,8.97,0
2021-09-01 22:01,29,23,8.97,0
2021-09-01 22:01,29,23,8.97,0
2021-09-01 22:01,28,23,8.97,0
2021-09-01 22:01,28,23,8.97,0
2021-09-01 22:01,28,23,8.97,0
2021-09-01 22:01,28,23,8.97,0
2021-09-01 22:01,28,23,8.97,0
2021-09-01 22:01,28,23,8.97,0
2021-09-01 22:01,28,23,8.98,0
2021-09-01 22:01,27,23,8.97,0
2021-09-01 22:02,27,23,8.97,0
2021-09-01 22:03,26,23,8.97,0
2021-09-01 22:04,26,23,8.97,0
2021-09-01 22:04,26,23,8.97,0
2021-09-01 22:04,26,23,8.97,0
2021-09-01 22:04,26,23,8.97,0
2021-09-01 22:04,26,23,8.97,0
2021-09-01 22:04,26,23,8.97,0
2021-09-01 22:04,26,23,8.97,0
2021-09-01 22:04,26,23,8.97,0
2021-09-01 22:04,25,23,8.97,0
2021-09-01 22:04,25,23,8.97,0
2021-09-01 22:04,25,23,8.97,0
2021-09-01 22:04,25,23,8.97,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.98,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.98,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:05,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:06,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:07,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:08,25,23,8.97,0
2021-09-01 22:09,25,23,8.97,0
2021-09-01 22:09,25,23,8.97,0
2021-09-01 22:09,25,26,8.97,0
2021-09-01 22:09,24,29,8.97,0
2021-09-01 22:09,25,30,8.97,0
2021-09-01 22:09,25,31,8.97,0
2021-09-01 22:09,25,31,8.97,0
2021-09-01 22:11,25,27,8.97,0
2021-09-01 22:11,25,27,8.97,0
2021-09-01 22:11,24,27,8.97,0
2021-09-01 22:14,24,25,8.97,0
2021-09-01 22:15,24,25,8.97,0
2021-09-01 22:18,,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:27,25,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:27,24,24,8.97,0
2021-09-01 22:28,25,24,8.97,0
2021-09-01 22:30,25,24,8.97,0
2021-09-01 22:30,25,24,8.97,0
2021-09-01 22:30,25,24,8.96,0
2021-09-01 22:30,25,24,8.97,0
2021-09-01 22:30,25,24,8.97,0
2021-09-01 22:30,25,24,8.97,0
2021-09-01 22:30,25,24,8.97,0
2021-09-01 22:30,25,24,8.97,0
2021-09-01 22:30,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:31,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:32,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:33,25,24,8.97,0
2021-09-01 22:34,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:35,25,24,8.97,0
2021-09-01 22:36,25,24,8.97,0
2021-09-01 22:37,25,24,8.97,0
2021-09-01 22:37,25,24,8.97,0
2021-09-01 22:37,25,26,8.97,0
2021-09-01 22:37,25,29,8.97,0
2021-09-01 22:38,25,30,8.97,0
2021-09-01 22:38,25,31,8.97,0
2021-09-01 22:38,25,31,8.97,0
2021-09-01 22:38,25,31,8.97,0
2021-09-01 22:38,25,30,8.97,0
2021-09-01 22:38,25,30,8.97,0
2021-09-01 22:38,25,30,8.97,0
2021-09-01 22:38,25,30,8.97,0
2021-09-01 22:38,25,30,8.97,0
2021-09-01 22:38,25,29,8.97,0
2021-09-01 22:38,25,29,8.97,0
2021-09-01 22:38,25,29,8.97,0
2021-09-01 22:39,25,29,8.97,0
2021-09-01 22:39,25,29,8.97,0
2021-09-01 22:39,25,29,8.97,0
2021-09-01 22:39,25,29,8.97,0
2021-09-01 22:39,25,28,8.97,0
2021-09-01 22:39,25,28,8.97,0
2021-09-01 22:39,25,28,8.97,0
2021-09-01 22:39,25,28,8.97,0
2021-09-01 22:39,25,28,8.97,0
2021-09-01 22:39,25,28,8.97,0
2021-09-01 22:39,25,28,8.97,0
2021-09-01 22:39,25,28,8.97,0
2021-09-01 22:40,25,28,8.97,0
2021-09-01 22:40,25,28,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:40,25,27,8.97,0
2021-09-01 22:41,25,27,8.97,0
2021-09-01 22:41,25,27,8.97,0
2021-09-01 22:41,25,27,8.97,0
2021-09-01 22:41,25,26,8.97,0
2021-09-01 22:41,25,26,8.97,0
2021-09-01 22:41,25,26,8.97,0
2021-09-01 22:41,25,26,8.97,0
2021-09-01 22:41,25,26,8.97,0
2021-09-01 22:41,25,26,8.97,0
2021-09-01 22:41,25,26,8.97,0
2021-09-01 22:41,25,26,8.97,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:42,25,26,8.98,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:42,25,26,8.96,0
2021-09-01 22:42,25,26,8.98,0
2021-09-01 22:42,25,26,8.97,0
2021-09-01 22:43,25,26,8.97,0
2021-09-01 22:43,25,26,8.97,0
2021-09-01 22:43,25,26,8.97,0
2021-09-01 22:43,25,25,8.97,0
2021-09-01 22:43,25,25,8.97,0
2021-09-01 22:43,25,25,8.97,0
2021-09-01 22:43,25,25,8.97,0
2021-09-01 22:43,25,25,8.97,0
2021-09-01 22:43,25,25,8.96,0
2021-09-01 22:43,25,25,8.97,0
2021-09-01 22:43,25,25,8.96,0
2021-09-01 22:43,25,25,8.96,0
2021-09-01 22:44,25,25,8.97,0
2021-09-01 22:44,25,25,8.96,0
2021-09-01 22:44,25,25,8.97,0
2021-09-01 22:44,25,25,8.97,0
2021-09-01 22:44,25,25,8.98,0
2021-09-01 22:44,25,25,8.97,0
