   DateTime    	       FT01   TT-01    pH-01  TDS-01
2021-08-31 23:47	25	24	9.01	0
2021-08-31 23:47	25	24	9.01	0
2021-08-31 23:47	25	24	9.01	0
2021-08-31 23:47	25	24	9.01	0
2021-08-31 23:47	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:48	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:49	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
2021-08-31 23:50	25	24	9.01	0
